98,"He has been working in the Credit and Sales department of Banks and NBFCs.He has worked in SME, Mid Corporate and Large Corporate segments of Corporate Banking.He is heading Syndication wherein he downsell loans which the organization underwrites.",Tata Cleantech Capital Limited,Head - Syndication,2002, M.Mgt.,India,Shailesh J. Mehta School of Management,Finance,1,0,1,0,New Delhi,Male,FN121
99,"He has worked as PE Analyst for boutique advisory, and had a brief stint as a consultant at Big 4 assisting the US team on M&A and Bankruptcy. Presently, he is working as principal for NY based hedge fund, developing quantitative trading strategies",Asset Management,Principal,2017,M.Tech.,India,Civil Engineering,Finance,2,0,1,0,Mumbai,Male,FN122
100,"His past works includes CRISIL- Strategic Advisory in Infrastructure Sector - dealing with World bank, ADB, national and international government organisation to propel growth and development of the region and start up in the Maritime Logistics Space",Shell,Deals Advisor,2014,B.Tech.,India,Civil Engineering,Finance,3,0,1,0,Mumbai,Male,FN123
101,He has given 15+ years in the area of building market risk models for Capital Markets in Investment Banking.Quantitative Risk Manager at HSBC and more than 12 years in the area of building market risk models for Capital Markets in Investment Banking.,HSBC,Global Head of Fixed Income Risk Modelling,2001,B.Tech.,United Kingdom,Chemical Engineering,Finance,2,0,1,0,London,Male,FN124
102,"He works majorly in the domain of Quantitative Finance and Algorithmic Trading.Machine Learning,Optimization are some of the skills required in this area.He has interned at Adobe Research and Tata Research, published research papers in Deep Learning.",WorldQuant,Vice President,2018,Dual Degree,India,Electrical Engineering,Finance,2,0,1,0,Mumbai,Male,FN125
103,Co-founded and worked in firms specializing in quant. ex-Founder of BuyT and ex-Quant Trader of Nomura.He had diverse experience - from algorithmic trading to e-commerce aggregation. From Wall Street to entrepreneurship to the consumer internet space,Hyberbolic,Founding Principal,2009,B.Tech.,India,Computer Science & Engineering,Finance,2,0,1,0,Bengaluru,Male,FN126
104,"He mainly works on software development using java, html, node, angular. Senior software tech-consultant at PTC. Working at PTC for more than 25 years.",PTC,Senior Tech Consultant,1997,M.Tech.,India,Aerospace Engineering,IT,2,0,1,0,Pune,Male,IT101
105,"He has been working as a big data engineer at Airbus for the past three years. Now he will be pursuing his  Masters at University of Massachusetts, Amherst.",Airbus,Engineer,2018,Dual Degree,United States,Mechanical Engineering,IT,1,0,1,0,Amherst,Male,IT102
106,"He is currently working in Information Technology,People, Project and Process Management, interested in Mathematics, Physics, Economics and the Theory of Constraints",Tata Consultancy Services Limited,Consultant,1994,M.Tech.,India,Industrial Engineering & Operations Research - I.E.O.R.,IT,2,0,1,0,Chennai,Male,IT103
107,"Business success using content; Documentation; Content strategy; Product management.Result-oriented content authoring, operations, and strategy experience of over a decade.",Adobe Systems India,Content Lead and Strategist,2007,B.Tech.,India,Chemical Engineering,IT,2,0,1,0,Noida,Male,IT104
108, He is working as a Global Operations Director in the fields of Banking and Software at HCL. He has been working at HCL for more than 14 years.                                ,HCL,Global Operations Director,1991,M.Sc.,India,Physics,IT,3,0,1,0,Chennai,Male,IT105
109," His core focus is on designing and developing counter-intuitive strategies.  He has a good understanding of: Monetization Strategies,  Product Strategies, Business Strategies
",J P Morgan Chase,Vice President-Product Management,2005,B.Tech.,India,Mechanical Engineering,IT,4,0,1,0,Hyderabad,Male,IT106
110,"Engineering Leadership. Data , ML/AI for b2b and b2c.Technology.Data.AI.ML.Product.Vice President Of Engineering at Talent500. Ex-Senior Director Of Engineering at Symphony Talent",Talent500,VP of Engineering,2005,B.Tech.,India,Metallurgical Engineering & Materials Science,IT,1,0,1,0,"Bangalore, Karnatana",Male,IT107
111,"Independent Consultant in IT and Telecom space. Prior to working as a consultant, Mr. Ramadas served as Chief Technology Officer and Vice President at HCL Technologies BPO Services. ",HCL Technologies,Senior consultant IT and Telecom,1971,M.Tech.,India,Electrical Engineering,IT,1,0,1,0,Hyderabad,Male,IT108
112,"He previously handled products at Innoviti, a fast-growing company in the exciting payments space that pioneered the use of technology to solve payment acceptance problems in retail space.",Uptycs India,Managing Director,1991,B.Tech.,India,Electrical Engineering,IT,2,0,1,0,Bangalore,Male,IT109
113,He has been working with the IT Industry for over 2 decades. He has worked both in India and abroad in the Silicon valley. Has worked with Silicon Valley startups and Indian IT Majors as well.,Infosys,Principal Consultant,1994,B.Tech.,India,Chemical Engineering,IT,1,0,1,0,Hyderabad,Male,IT110
114,"He is  working on PostgreSQL and its derivative products like Postgres-XC, Postgres Plus Advanced Server (PPAS). Most of his work has been in the areas of query processing, stored procedure languages.",EnterpriseDB,"Senior PostgreSQL Architect, BDR",2005,M.Tech.,India,Computer Science & Engineering,IT,2,0,1,0,Pune,Male,IT111
115,"Data Analytics and Oracle ERP.Hands on leader with more than two decades of experience in ERP, Data Analytics, System Integration, Database Administration, Data Science, and Machine Learning technologies. ",Sanrusha Consultancy Inc.,Chief Technology Officer,2001,M.Tech.,Canada,Chemical Engineering,IT,1,0,1,0,Toronto,Male,IT112
116,He is a software engineer who likes exploring and building products. He was at Google previously where he worked on the YouTube alternative monetization team  before he decided to explore the startup world.,Neeva,Software Engineer,2015,B.Tech.,United States,Computer Science & Engineering,IT,2,0,1,0,Mountain View,Male,IT113
117,"He is working with Manufacturing customer in areas of Machine manufacturing, Industrial chemicals and coatings, Automotive and Aero tier1, in areas of IT consulting, process improvement and ERP implementations",TCS,Delivery Partner,2004,M.Mgt.,India,Shailesh J. Mehta School of Management,IT,1,0,1,0,Mumbai,Male,IT114
118,"He is a professional with extensive experience in the full life cycle of the software development process for solutions including requirement definitions, prototyping, design, implementation, testing and maintenance.",Cisco Systems,Solutions Architect,2000,B.Tech.,India,Chemical Engineering,IT,1,0,1,0,BANGALORE,Male,IT115
119,"Part of Senior Leadership Team heading USA and EMEA region Implementation Consultants implementing clients. Technical coordination and Product. Enhancements, Defect Fixes and Technical Support. Market Research and Business Analyst.",ADP,Implementation Manager,2004,B.Tech.,India,Aerospace Engineering,IT,4,0,1,0,Hyderabad,Male,IT116
120,"Management, Startups, Computer Science. Total number of years is 35 in the US where I worked with NASA, IBM and University of Texas @ Austin. His company has been awarded the award for Excellence in Education by Govt. of India in 2016",Magnificient2 Software Services & Technologies Inc,CEO,1980,M.Tech.,India,Centre for Environmental Science & Engineering - CESE,IT,3,0,1,0,Bangalore,Male,IT117
121,"He is working in Security and Compliance domain. Have prior experience in storage and distributed systems, security and compliance, file system Implementations, high performance architectures, file systems disk layout and SSD internals",Microsoft R&D India Development Center,Software Engineer,2009,M.Tech.,India,Computer Science & Engineering,IT,4,0,1,0,Hyderabad,Male,IT118
122,He is into Healthcare Domain related and also he is an senior bussiness analyst.Experienced Business Analyst with a demonstrated history of working in the information technology and services industry with strong experience in Healthcare industry,Cerner,Senior Product Owner,2016,MBA,India,Shailesh J. Mehta School of Management,IT,2,0,1,0,Bangalore,Male,IT119
123,"He likes building businesses and products that have a fine blend of technology, scale, and innovation.Over the past stints, he has built organizational culture with strong core values, prioritize the customer value proposition and build great teams.
",Startup,Software,2005,B.Tech.,India,Computer Science & Engineering,IT,2,0,1,0,Bangalore,Male,IT120
124,"She is strategic IT Manager with 4 yrs of experience, She had worked as Assistant General Manager in Vodafone Idea Limited, where she lead MIS consolidation and migration projects from delivery perspective.Also currently pursuing PGP at IIM Bangalore",Vodafone Idea Limited,Assistant General Manager,2017,B.Tech.,India,Chemical Engineering,IT,3,0,1,0,Akola,Female,IT121
125,"He was the lead consultant at Genpact Headstrong capital markets and currently the vice president of Bank of America. He has played several roles like Software Engineer, Solutions Architect,  Product Owner, Delivery Lead, Engineering Manager",Bank of America,Vice President - Technology Manager,2004,B.Tech.,India,Aerospace Engineering,IT,4,0,1,0,Mumbai,Male,IT122
126,"He has extensive experience as R&D Technologist and Executive in the IT infrastructure domain with focus on systems software products, enterprise class storage systems, shared virtualised infrastructure vm and containers, and storage management.",Ubiqare Health Pvt. Ltd.,Founder and Director,1988,M.Tech.,India,Computer Science & Engineering,IT,2,0,1,0,Bangalore,Male,IT123
127,"He provides MBA Admissions Consulting. He can also  help with insights over a wide variety of careers across technology, strategy (consulting) and banking.",MBA Crystalball,Chief Consulting Officer,2003,Dual Degree,India,Chemical Engineering,Management consulting,2,0,1,0,Mumbai,Male,MC101
128,"He drives large scale business, operational and organizational transformations across different sectors. Currently the Chief Operating Officer of Lamar holdings",Lamar Holdings,Chief Operating Officer,2000,B.Tech.,United Arab Emirates,Metallurgical Engineering & Materials Science,Management consulting,4,0,1,0,Dubai,Male,MC102
129,He has worked at Bacile Calmette-Guerin between 2014-2019. Then went to pursue MBA at Wharton 2019-2021. Currently he is working as a senior associate at Google,Google,"Senior Associate, Strategy and BizOps",2014,B.Tech.,United States,Chemical Engineering,Management consulting,2,0,1,0,San Francisco,Male,MC103
130,"His main interests are Manufacturing, Project Engineering, Chemical Industry, Solar PV Manufacturing, Solar PV Power Projects, R&D, Design, Management Consulting",ANANYAVIJAYA CONSULTANCY LLP,Director,1990,Ph.D.,India,Chemical Engineering,Management consulting,2,0,1,0,BANGALORE,Male,MC104
131,"He is working in Management Strategy, Business Planning and Ion exchange Membrane Technolgy. He has been the Ex-Reginal Manager Asia-Pacific for membrane products.",Self Employed,Consultant,1972,B.Tech.,India,Chemical Engineering,Management consulting,2,0,1,0,Gurgaon,Male,MC105
132,"He has  worked with the Oil and Gas major, Schlumberger since I graduated from IIT-B in 2011 till 2020.  Then he moved to pursue an MBA from the Harvard Business School.",Harvard Business School,Student,2011,B.Tech.,United States,Computer Science & Engineering,Management consulting,1,0,1,0,Boston,Male,MC106
133,"He is currently a part of the product team at OYO. Prior to his current role, he was part of the strategy team at OYO. Before making the switch to OYO, he had joined BCG from campus.",OYO Rooms,Product Manager,2017,B.Tech.,India,Chemical Engineering,Management consulting,2,0,1,0,New Delhi,Male,MC107
134,"He has been an Ex-Project leader at Boston consulting group (BCG). He is also experienced in strategy (BCG), investments (IFC), banking (JP Morgan), and Policy (Office of Mr. NarendraModi).",TVS Motor,General Manager,2010,Dual Degree,Singapore,Electrical Engineering,Management consulting,4,0,1,0,Singapore,Male,MC108
135,"He is working for the developement of Intelligent Transporatation Systems, Smart Cities, Traffic Engineering, Toll Road Studies, Revenue Management Systems, Infrastruture Investment Assessments, Data Analytics etc.,",IBI Group,Director,2000,Dual Degree,India,Civil Engineering,Management consulting,1,0,1,0,Bangalore,Male,MC109
136,He works at McKinsey & Company with their risk practice. He primarily works with Asian and American banks to help manage their model risk through model validation and model risk management policy development and enhancement.,McKinsey & Company,Specialist,2017,Dual Degree,United States,Energy Science & Engineering,Management consulting,3,0,1,0,Boston,Male,MC110
137,"He is  a management consultant analyst, working with clients of Media and Telecom sector who are located across the globe.program manager at OLA, Data Scientist at conduria, Emerging Leader at P&G, Associate at Star TV Netwok",Accenture Strategy,Management Consulting Analyst,2014,B.Tech.,India,Civil Engineering,Management consulting,2,0,1,0,Gurugram,Male,MC111
138,"He is working in Management consulting and Investment management. Has an expertise in Environment Management Systems, Environmental and Social Impact Assessment, Urban Infrastructure and Planning. MBA in Environmental Management",Global Infrastructure Partners India LLP,Director,2006,B.Tech.,India,Chemical Engineering,Management consulting,2,0,1,0,Mumbai,Male,MC112
139,"He has worked as Program Manager   in L&T and now he is working on setting up his own firm and being a VC. He is presently Engineer at LM Wind Power. Has is experienced in Product design, cost reduction, DFM and value engineering",Startup,Founder and VC,2004,M.Tech.,India,Electrical Engineering,Management consulting,4,0,1,0,Mumbai,Male,MC113
140,"He was the CEO of MyKYCBank.  He has also been the Vice President at Rosy Blue. He is  focussed on helping Top Management firms identify and address real business challenges
Areas of work include - Industry Analysis and Forecasting",Pharos Beam Consulting LLP,Partner,1994,B.Tech.,India,Chemical Engineering,Management consulting,2,0,1,0,Mumbai,Male,MC114
141,"He provides consultancy for improving business processes and overall performance.  Has 17 years of experience in supply chain operations, production, quality, project management, Application Development in the manufacturing sector.",Vainateya Software consultancy Pvt Ltd,CEO & Technical Director,1973,B.Tech.,India,Metallurgical Engineering & Materials Science,Management consulting,2,0,1,0,Mumbai,Male,MC115
142,"He is working as a associate in a Consulting firm. He is Ex-Associate at CHAI and former Manger with Grail Research and has worked across industries such as Consumer Goods, Retail, technology, and Telecom. Did MBA from IIM Ahmedabad",The Global Fund,Associate,2009,B.Tech.,Switzerland,Civil Engineering,Management consulting,3,0,1,0,Geneva,Male,MC116
143,"He has worked as Sales Professional at IBM India Pvt. Ltd and has done an internship at Flipkart in Social Media Marketing. Before MBA, worked at Monnet Ispat & Energy Limited as Assistant Manager, Sales and Marketing for 19 months.",Ernst & Young Global Limited,AVP,2012,B.Tech.,India,Metallurgical Engineering & Materials Science,Management consulting,1,0,1,0,Mumbai,Male,MC117
144,"He is currently handling a $200M business for Infosys BPOM Ltd.  His areas of experience and expertise include IT and allied services across sales, solutions and operations.  He has  been playing a senior management role for the last 10 years.",Infosys BPM Ltd,Vice President,1994,B.Tech.,India,Mechanical Engineering,Management consulting,2,0,1,0,Bengaluru,Male,MC118
145,"He is currently working as Strategy Consultant at Accenture Strategy. He had worked in Automotive Industry with some experience in Oil & Gas as well. Has worked on Planning, Growth Strategy, Cost Reduction, etc. He pursued MBA from IIM Ahmedabad.",Accenture Strategy & Consulting,Strategy Consultant,2017,B.Tech.,India,Chemical Engineering,Management consulting,2,0,1,0,Gurgaon,Male,MC119
146,"He has a 6.5 yrs of Oil & Gas field operations experience in 18 countries spanning over 5 continents with Schlumberg. Presently, he is a management consultant with experience of serving leading corporates in Banking, Pharma, and Steel industries.",McKinsey & Company,Associate,2011,B.Tech.,India,Civil Engineering,Management consulting,2,0,1,0,Jaipur,Male,MC120
147,He works with startups and couple of investors in providing advisory services to young entrepreneurs. He also specilizes in strategic analysis of businesses and help develop key differentiators and assists startups reach out to potential customers.,A2A Training & Mentoring LLP,Founder & CEO,1992,B.Tech.,India,Chemical Engineering,Management consulting,2,0,1,0,Mumbai,Male,MC121
148,"He is offering coaching services to empower and ignite Executives so as to work with super zeal and energy. His main Objective is to  lead a life of achievement, meaning and happiness  and wishes to helping people live an empowered and happy life! ",Tapping Inner Powers,Founder and Chief Innovation Officer,1976,B.Tech.,India,Chemical Engineering,Management consulting,2,0,1,0,Mumbai,Male,MC122
149,He is currently a second year student pursuing Masters in Business Administration and Management at Indian Institute of Management Bangalore. ,IIM Bangalore,PGP,2019,B.Tech.,India,Mechanical Engineering,Management,3,0,1,0,Bangalore,Male,MG101
150,"He is working as Business Head for South Asia in GM. He is an experienced professional with strong consulting, operations, and general management skills.",PayJoy,GM South Asia,2004,B.Tech.,India,Metallurgical Engineering & Materials Science,Management,3,0,1,0,Bangalore,Male,MG102
151,He works as a Commercial Manager in General Management role. Currently working as a manager in a New Delhi based company in ExxonMobil Gas Private Limited,EMGIPL,Manager,2005,B.Tech.,India,Mechanical Engineering,Management,2,0,1,0,New Delhi,Male,MG103
152,"She has 17 years of work experience and expertise in the fields of software product development, Enterprise SaaS, customer management, and general management.",Stealth Startup,CEO,,M.Sc.,India,Chemistry,Management,2,0,1,0,Gurgaon,Female,MG104
153,"He is presently working in the field of interiors, construction and real estate. He is the director of RA Interior and RJ Infra Interio and Ravi Jain Designers",RA Interio/RJ Infra Interio/Ravi Jain Designers,Director,2017,B.Tech.,India,Civil Engineering,Management,2,0,1,0,Mumbai,Male,MG105
154,"He is the head of Strategy & BD at his company and his work involves Consulting, Business growth, tough situation handling, service, proposition design and enterprise sales. ",Zensar Technologies,Director of Strategy & BD,2004,B.Tech.,United Kingdom,Chemical Engineering,Management,1,0,1,0,London,Male,MG106
155,"He works in the fields of marketing, planning, info systems and management, arbitration, contract management and project management etc. Currently he is the senior vice president of IITArb",IITArb,Senior Vice President,1991,M.Tech.,India,Shailesh J. Mehta School of Management,Management,4,0,1,0,Thiruvananthapuram,Male,MG107
156,"She is working in strategy at Founder's office in GOAT Brand Labs, a D2C brands e-comm roll up venture. Worked at McKinsey as Consultant prior to this and completed MBA from IIM Ahmedabad.",GOAT Brand Labs,"Strategy, Founder's Office",2018,Dual Degree,India,Energy Science & Engineering,Management,1,0,1,0,Bangalore,Female,MG108
157,"He is presently leading the team at his company in strategy and roadmap management, delivery of automation solution on Big Data Hadoop, Machine Learning solutions and Al solutions delivery.",Barclays Technology Center India,Associate Vice-President,2005,M.Tech.,India,Energy Science & Engineering,Management,3,0,1,0,Pune,Male,MG109
158,He works in setting up student success and curriculum programs at Whitehat Jr (an ed-tech organization). He did a PGP from IIMC and graduated in 2017. He previously worked at UpGrad and Toppr.,WhiteHat Jr.,Assistant Vice President,2011,Dual Degree,India,Civil Engineering,Management,2,0,1,0,Mumbai,Male,MG110
159,"He is presently working in Program Management at Jubliant Foodworks. His previous work experiences include working as a Program Manager at Ernst and Young, PM in IBM and as a consultant in Feedback Infra.",Jubilant Foodworks,Senior Manager - Business Excellence,2010,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Bengaluru,Male,MG111
160,"He runs a startup in the Electric Vehicles industry and is an advisor to couple of other fintech startups. Before pursuing an MBA, he worked at Monnet Ispat & Energy Limited as Assistant Manager, Sales and Marketing. ",LithionPower,Co-founder,2000,B.Tech.,India,Computer Science & Engineering,Management,4,0,1,0,Mumbai,Male,MG112
161,"He is an ex-Engineering Manager at Tesla and former Product Development Engineer in Lime Lab. Did his M.Sc in Mechanical Engineering from Stanford University. Interests include Product design, Consumer Electronics, etc.",WorkSpan,"Director, Product Management",2000,B.Tech.,India,Chemical Engineering,Management,2,0,1,0,Bangalore,Male,MG113
162,She is a software development manager with proven experience in building world-class teams and creating software for education industry. She has worked as technical associate at Trilogy and 13 years at Smart Technologies,SMART Technologies,Senior Manager,2005,M.Tech.,Canada,Computer Science & Engineering,Management,1,0,1,0,Calgary,Female,MG114
163,"She works in the fields of Capability Building, Talent Management, Employee Engagement, Change Management, Instructional Design and Organizational Research, HR, Talent Management, Diversity and Inclusion Humanities etc. ",Blue Star Ltd.,"Head - Talent Management, Diversity & Inclusion",2009,Ph.D.,India,Humanities & Social Science,Management,1,0,1,0,Mumbai,Female,MG115
164,"He is an entrepreneur working in the space of electric mobility, especially the last-mile logistics applications for e-commerce companies. He has past experience in media and agriculture businesses across India and China.",DSM Pvt. Ltd.,Founder,2004,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Pune,Male,MG116
165,"He retired after serving in Nonferrous, Iron & Steel and Cement industries. Associated with the setting up of the Zinc industry, Steel Plants and slag based cement plants in India.Is presently working as an independent director.",JSW GROUP,Independent Director,1962,B.Tech.,India,Metallurgical Engineering & Materials Science,Management,2,0,1,0,Mumbai,Male,MG117
166,"He is presently running a global business and has a history of working in healthcare industry and cross border business development. He is skilled in driving high growth, P&L management, Product Management, and Account Management.",Tricog Health,Senior Vice President,2004,Dual Degree,India,Metallurgical Engineering & Materials Science,Management,2,0,1,0,Bangalore,Male,MG118
167,"He is a Chemical engineer with an MBA and experience in chemical, petrochemical, fertilizer and food ingredient sectors spanning Operations, Strategy, Business process reengineering, Organization development, Financial Modeling etc.",Freelance Consultant,Management Consultant,2005,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Hyderabad,Male,MG119
168,"He is presently heading Business Development for Aarti Industries and working on new product development and customer partnerships. He has 9 years of experience in corporate strategy roles spanning chemicals, automobiles and banking.",Aarti Industries Limited,BD Head,2006,B.Tech.,India,Chemical Engineering,Management,1,0,1,0,Mumbai,Male,MG120
169,"She is a marketer with experience in the top 3 FMCG of the country - HUL, P&G and Nestle. She is currently working as a project sales manager and has previously worked with the brand management team (particularly e-commerce) of Maggi.",Nestle,Project Sales Manager,2018,B.Tech.,India,Mechanical Engineering,Management,2,0,1,0,Mumbai,Female,MG121
170,"He setup outsourcing strategy, captive centre in India, and worked closely with global CIOs and his directs of Credit Suisse. Managed large scale IT projects. Currently consulting companies on setting up offices and business in Europe.",Independent consultant,Independent consultant,1990,M.Tech.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Pune,Male,MG122
171,"He did a PGP from IIMC in 1998 and has since been working in various leadership roles in the EdTech and School Education domain. He also has diverse experience across industries in business development, operations, sales and strategy. ",Vishwajyot Schools,COO,1996,B.Tech.,India,Electrical Engineering,Management,1,0,1,0,Mumbai,Male,MG123
172,"He is a supply chain leader with 17+ years of experience. He did his MBA in Operations/Systems and works in Supply chain planning, S&OP, Inventory management, Logistics, OTC, IT, Change management, Process improvement, Lean and Six Sigma.",Parksons Packaging,Assistant Vice President - SCM and Planning,2007,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,3,0,1,0,Mumbai,Male,MG124
173,He is currently working as a Product Manager for Storage Area Networking. His role includes designing roadmaps for the product and go to market strategies. Previously worked as Product Manager in Cisco and as Piping Engineer with Praxair.,NetApp,Product Manager,2016,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Bangalore,Male,MG125
174,"He works in Strategy Consulting for Corporate entities and PE Funds on strategic issues involving new investments, dealing with competitive pressures, exploitation of outsourcing opportunities, envisioning the future of the industries etc.",Avalon Group,Chairman,1971,B.Tech.,India,Metallurgical Engineering & Materials Science,Management,2,0,1,0,Mumbai,Male,MG126
175,"He is working as a Project Engineer in the energy sector. Manages projects in Offshore wind industry with various package managers of turbine suppliers, foundation suppliers etc. and works with contracts and procurement to deliver the project.",Royal Dutch Shell,Project Engineer,2013,B.Tech.,Netherlands,Mechanical Engineering,Management,2,0,1,0,The Hague,Male,MG127
176,"His work experience is in Logistics, Supply Chain, Procurement, Planning and Customer Service. Previously worked at Kellogg's for 27 years and at Asian Paints for more than 10 years. Currently looking for one last assignment before he retires.",Blackwoods,Head of Supply Chain Planning,1981,B.Tech.,Australia,Mechanical Engineering,Management,1,0,1,0,Sydney,Male,MG128
177,"He is presently working at Boehringer Ingelheim. Has work experience across different industries and his key strengths include forging partnerships with different stakeholders, studying user behavior and adapting platforms to end user needs. etc",Boehringer Ingelheim,Head of Digital Excellence,2010,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Mumbai,Male,MG129
178,"He is presently Global Engineering head for Electric Power Gensets below 1000 kVA. He is also an experienced Electric Power professional with extensive background in generator sets in the areas of product development, engineering and procurement.",Caterpillar,Chief Engineer,1994,B.Tech.,India,Civil Engineering,Management,1,0,1,0,Bangalore,Male,MG130
179,"His career spans over 11 yrs in corporate and 5+ yrs in entrepreneurship. His journey with Fincash involved setting up the unit of 30 persons across technology, operations, marketing, etc. In 1 Pay, he was Co-CEO and achieved 20-40% M-o-M growth.",PurpleTutor,Founder & CEO,2002,B.Tech.,India,Chemical Engineering,Management,2,0,1,0,Mumbai,Male,MG131
180,"His field of work is management and IT consulting. He is a trusted partner in business for IT-enabled supply chain planning, predictive analysis & optimization. He is presently working as Analytics Program Manager for a large CPG Company in Europe.",Infosys Consulting,Principal,2005,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Banglore,Male,MG132
181,"He is the Profit and Loss Statement Leader at his company and works in the design, manufacturing and marketing of Double and Single Ferrule fittings, Valves, Manifolds etc. Is a CSR Leader and Board of Studies and Management Member for an institute.",FluidControls Private Limited,COO and CTO,2000,Ph.D.,India,Mechanical Engineering,Management,4,0,1,0,Pune,Male,MG133
182,He works at an educational company. His work includes analyzing business situations and developing long term and short-term strategies. He loves researching the trends across businesses with respect to the products and technology that he works with.,Vedantu,Business growth lead,2014,B.Tech.,India,Metallurgical Engineering & Materials Science,Management,2,0,1,0,Bangalore,Male,MG134
183,"He has worked in supply chain and strategy consulting and is presently the Director at Healthcell Services. Previously worked with Deloitte Consulting and PepsiCo.He holds an MS in Process Control from Arizona State University, and a PGDBM from IIMB.",Healthcell Services Pvt. Ltd.,Director,1991,B.Tech.,India,Chemical Engineering,Management,3,0,1,0,Mumbai,Male,MG135
184,"He is the founder of Spirituals, TEDx Speaker, Life coach and Resident Monk at ISKCON Chowpatty. He conducts highly motivating courses such as 'Agents of Change'.",ISKCON,Head,2003,B.Tech.,India,Physics,Other,4,0,1,0,Mumbai,Male,OT101
185,He is building NeoDove and NeoBiz- Sales and Marketing Solution for SMBs across the globe. I have previously worked as Senior manager at OLAand co-founder of Radioze,NeoDove,CoFounder,2010,B.Tech.,India,Chemical Engineering,Other,2,0,1,0,Jaipur,Male,OT102
186,"He provides consultancy for business development, team building and research management. He has more than 17 years of experience of work related to healthcare industry.",MetFlux & Answer Genomics & CareOnco,Consultant,2004,Ph.D.,India,Chemical Engineering,Other,2,0,1,0,Gurugram,Female,OT103
187,"He has enjoyed working in automotive, IT and educational domains in different capacities such as technology, innovation, project management, business development and strategy.",Vodafone Idea,Assistant General Manager,2010,M.Tech.,India,Systems & Control Engineering,Other,2,0,1,0,Mumbai,Female,OT104
188,"He has worked in Market, sector and startup research. He plays the Sector agnostic role at IIM A's incubator. He has previously worked as Sr. Manager for digital banking at RBL bank.",CIIE.CO at IIM Ahmedabad,Senior Associate,2017,Dual Degree,India,Physics,Other,4,0,1,0,Mumbai,Female,OT105
189,"He is working as a Client onboarding specialist. He is an experienced Associate Software Developer with a demonstrated history of working in the financial services industry, particularly FIX onboarding. ",Flextrade India,Senior Onboarding Specialist,2016,M.Tech.,India,Centre for Technology Alternatives for Rural Areas - CTARA,Other,2,0,1,0,Pune,Male,OT106
190,He is presently assigned as Technical Assistant to Executive Director in Materials Management. He was the Core Team member for implementation of MM module of SAP and Process owner for implementation of SRM Module of SAP.,SAIL,GM(Purchase-Mechanical),1991,B.Tech.,India,Metallurgical Engineering & Materials Science,Other,1,0,1,0,Bhilai,Male,OT107
191,"He has worked in Telecommunication, IT, Biomedical Engineering, Instrumentation and Control. He is a Cloud migration strategist and an experienced leader and architect in telecom and finance. TOGAF. ITIL. DevOps. Security. IAM.",Nokia,Lead Architect,2000,M.Tech.,United Kingdom,Biosciences & Bioengineering,Other,1,0,1,0,Milton Keynes,Male,OT108
192," His startup Legitquest offers SaaS solutions to lawyers in content and analytics space. He has lead multi-functional teams of Product, Marketing, Sales, Finance and compliance for successful product business setup in a matrix environment.",Legitquest,Founder / CTO,1995,M.Tech.,India,Civil Engineering,Other,2,0,1,0,Gurgaon,Male,OT109
193,"He is into Dynamic credit profiling using unstructured data from social networks for Banks,NBFC,Housing finance companies. He Mines profiles from social networks similar to present client profiles for Banks,NBFC to generate targeted leads. ",Freelancer,Freelancer,1984,B.Tech.,India,Civil Engineering,Other,1,0,1,0,Mumbai,Male,OT110
194,"Ex-Lead data-enabled products for OYO US growth.He previously led TV Audience Ad Retargeting products, analytics and operations for a silicon valley rockstar start-up .Angel investor and advisor to kickass start-up PurpleTutor and Growisto
",Amazon,Head Product Management,2002,B.Tech.,United States,Metallurgical Engineering & Materials Science,Other,2,0,1,0,Santa Clara,Male,OT111
195,"He has been the worldwide head of HR for an IT company with about 15000 employes and has an experience of  more than 3 decades of IT Industry in Mergers, Project Management,IT Enablement, HR Systems & Policies, Career Counselling and Training.",Private consulting,NIL,1978,B.Tech.,India,Metallurgical Engineering & Materials Science,Other,2,0,1,0,Mumbai,Male,OT112
196,"He is a Learning and education program specialist with experience of working in payments, publishing and insurance companies. A strong education professional skilled in design and delivery of learning Programs, consulting and strengths coaching",PayPal India,Program Manager,1996,M.Tech.,India,Humanities & Social Science,Other,1,0,1,0,Chennai,Female,OT113
197,"He is an experienced energy sector executive and entrepreneur, having worked across UK & Europe, LAmerica, Middle East, India and East Asia over the past 25 years. He designs integrated clean energy solutions for Industrial and Corporate clients.",Feyn Partners,Founder and President,1995,M.Tech.,France,Chemical Engineering,Other,1,0,1,0,Paris,Male,OT114
198,"He is leading a program at IITB to help entrepreneurs come up with their ideas, and providing them support to launch and grow start-ups. He has previously worked as General Manager of Business Development in Reliance. Co-founded Banyan International",IIT Bombay,"Head, Programs, DSSE",2004,B.Tech.,India,Chemical Engineering,Other,4,0,1,0,Mumbai,Male,OT115
